Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
18090	-4802.045	-4913.26	111.2149	0.7650457	1.380015	7.205537
18096	-4808.234	-4919.533	111.2989	0.7729895	1.266462	7.205537
18102	-4806.287	-4917.908	111.6209	0.7219096	1.266462	7.059822
18108	-4809.42	-4922.315	112.8951	0.7302652	1.300388	6.351688
18114	-4803.448	-4914.549	111.1012	0.750121	1.317446	7.30142
18120	-4807.228	-4917.545	110.3171	0.6208978	1.268329	7.812067
18126	-4810.024	-4921.422	111.3985	0.6683627	1.367686	7.164076
18132	-4814.294	-4925.717	111.4237	0.8158053	1.142272	7.173451
18138	-4803.761	-4914.762	111.0014	0.7602598	1.247359	7.380662
18144	-4814.405	-4924.039	109.6336	0.6915215	1.147052	8.195087
18150	-4807.148	-4919.448	112.3006	0.7629944	1.093928	6.753453
18156	-4806.992	-4919.497	112.505	0.9465936	1.193548	6.494921
18162	-4805.294	-4915.837	110.5423	0.7594286	1.40156	7.560285
18168	-4812.494	-4922.813	110.3188	0.7532893	1.40156	7.683193
18174	-4809.148	-4920.525	111.3773	0.7369412	1.232543	7.198127
18180	-4808.115	-4919.913	111.7982	0.7410575	1.232543	6.969485
18186	-4802.245	-4913.66	111.4152	0.7641423	1.232543	7.163154
18192	-4804.941	-4917.294	112.3533	0.7720016	1.051448	6.741912
18198	-4807.825	-4919.033	111.2082	0.8705697	1.164178	7.249255
18204	-4807.462	-4918.58	111.1176	0.788302	1.370678	7.249255
18210	-4812.233	-4923.67	111.4363	0.817114	1.370678	7.062452
18216	-4807.406	-4918.293	110.8871	0.6488154	1.275252	7.489155
18222	-4806.352	-4917.757	111.4052	0.7382979	1.409192	7.105435
18228	-4814.576	-4925.975	111.3991	0.8059712	1.331026	7.105435
18234	-4816.103	-4926.185	110.0824	0.7906005	1.560215	7.72669
18240	-4799.636	-4911.182	111.5459	0.767139	1.36296	7.033651
18246	-4800.807	-4911.373	110.5656	0.673972	1.384275	7.600751
18252	-4807.551	-4919.386	111.8352	0.768345	1.166832	6.965731
18258	-4812.017	-4923.084	111.0669	0.7462776	1.376143	7.296754
18264	-4816.877	-4927.118	110.2407	0.6852453	1.462234	7.736632
18270	-4820.289	-4929.625	109.3359	0.7319167	1.255071	8.281937
18276	-4820.739	-4931.021	110.2816	0.8291312	1.061495	7.818441
18282	-4818.99	-4930.563	111.5728	0.8480044	1.31804	6.994979
18288	-4813.672	-4925.329	111.6576	0.6432954	1.241738	7.093569
18294	-4817.135	-4928.282	111.1475	0.7570044	1.198755	7.32644
18300	-4810.294	-4921.84	111.5461	0.7524404	1.286268	7.074797
18306	-4803.696	-4915.408	111.712	0.6865836	1.288266	7.02009
18312	-4805.879	-4917.363	111.484	0.8084557	1.103902	7.163878
18318	-4795.194	-4905.587	110.3933	0.8653306	1.399672	7.58415
18324	-4798.453	-4908.527	110.074	0.7823941	1.258506	7.860069
18330	-4796.553	-4908.264	111.7107	0.7361553	1.214715	7.027499
18336	-4806.375	-4917.214	110.8392	0.6647196	1.196174	7.542366
18342	-4809.342	-4921.392	112.0498	0.7053529	1.061298	6.936477
18348	-4811.917	-4924.831	112.9135	0.7546909	1.375914	6.29551
18354	-4812.495	-4924.276	111.7812	0.7504369	1.375914	6.910414
18360	-4807.041	-4918.727	111.6859	0.7173116	1.270619	7.025438
18366	-4806.695	-4918.622	111.9279	0.6940448	1.270619	6.907663
18372	-4801.097	-4912.718	111.6207	0.730257	1.246048	7.064679
18378	-4806.997	-4918.301	111.304	0.7203378	1.424518	7.163193
18384	-4808.935	-4919.782	110.8469	0.6591389	1.391302	7.455135
18390	-4802.126	-4912.873	110.7465	0.8251351	1.159158	7.523629
18396	-4798.437	-4909.278	110.8408	0.7572428	1.382618	7.409456
18402	-4806.369	-4916.89	110.5211	0.7792072	1.328508	7.591958
18408	-4800.936	-4911.918	110.9821	0.770197	1.404414	7.317593
18414	-4805.733	-4916.827	111.0948	0.7780827	1.254913	7.317593
18420	-4805.274	-4915.69	110.4161	0.6167791	1.451577	7.683726
18426	-4804.131	-4915.303	111.1713	0.8052898	1.363111	7.214504
18432	-4815.383	-4926.738	111.355	0.8095675	1.140691	7.214504
18438	-4800.014	-4909.535	109.5208	0.7915032	1.317385	8.124346
18444	-4806.288	-4917.313	111.0247	0.7904673	1.157228	7.394049
18450	-4796.542	-4907.272	110.7303	0.7311504	1.407687	7.472213
18456	-4788.313	-4899.402	111.0889	0.7341632	1.441712	7.264302
18462	-4794.182	-4905.007	110.8251	0.6508169	1.221355	7.545689
18468	-4797.541	-4908.762	111.2202	0.7120502	1.329874	7.252539
18474	-4804.049	-4914.909	110.86	0.6296262	1.273268	7.514832
18480	-4804.951	-4914.644	109.6931	0.8247837	1.343881	8.003369
18486	-4805.585	-4915.725	110.1404	0.6611545	1.470098	7.799949
18492	-4796.942	-4907.684	110.7413	0.8212769	1.249837	7.486244
18498	-4795.356	-4907.103	111.7474	0.7699995	1.15417	7.018228
18504	-4793.062	-4904.085	111.0231	0.8005203	1.356681	7.299402
18510	-4794.048	-4905.276	111.2284	0.7840167	1.033823	7.35007
18516	-4796.952	-4909.084	112.1324	0.6951758	1.282053	6.791616
18522	-4796.332	-4907.327	110.9957	0.6160794	1.135805	7.513377
18528	-4803.248	-4914.593	111.3451	0.7276893	1.549761	7.087336
18534	-4798.617	-4910.272	111.6551	0.7149644	1.218211	7.067222
18540	-4806.936	-4918.838	111.9018	0.7554619	1.215853	6.913635
18546	-4812.264	-4923.119	110.8557	0.7491349	1.420876	7.389902
18552	-4803.513	-4913.445	109.9317	0.8387795	1.413462	7.839498
18558	-4805.948	-4918.747	112.7996	0.8671128	1.41796	6.278611
18564	-4798.921	-4909.892	110.971	0.8302044	1.416445	7.286387
18570	-4802.733	-4914.968	112.235	0.8639443	1.253241	6.658031
18576	-4798.517	-4910.078	111.5609	0.7521834	1.064877	7.172555
18582	-4799.422	-4910.711	111.2892	0.7934648	1.234684	7.214138
18588	-4799.498	-4911.401	111.9033	0.8518396	1.28344	6.830067
18594	-4799.821	-4911.447	111.6263	0.7122257	1.380937	7.012303
18600	-4803.484	-4914.414	110.93	0.7646732	1.284914	7.399765
18606	-4807.182	-4917.549	110.3665	0.7334627	1.354168	7.688137
18612	-4795.928	-4907.336	111.4075	0.7756366	1.554948	7.025958
18618	-4813.725	-4924.543	110.8186	0.769842	1.126716	7.530339
18624	-4816.536	-4926.863	110.3277	0.7568254	1.154275	7.786522
18630	-4822.85	-4933.731	110.8816	0.7589811	1.18445	7.474688
18636	-4823.727	-4935.929	112.2015	0.7606547	1.147055	6.781937
18642	-4818.535	-4929.901	111.3664	0.7634266	1.199086	7.205309
18648	-4816.489	-4927.627	111.1376	0.7189525	1.418625	7.255789
18654	-4815.491	-4927.995	112.5043	0.7526554	1.1023	6.644779
18660	-4815.971	-4927.1	111.1287	0.6585492	1.339871	7.3261
18666	-4814.092	-4924.237	110.1446	0.7054499	1.350537	7.823274
18672	-4814.938	-4925.052	110.1148	0.7352453	1.350537	7.823274
18678	-4810.148	-4920.231	110.0835	0.7484014	1.350537	7.83294
18684	-4808.014	-4918.983	110.9692	0.8202187	1.175135	7.3993
18690	-4805.339	-4915.654	110.3146	0.78112	1.205651	7.756339
18696	-4806.11	-4916.474	110.3647	0.7338723	1.202326	7.756339
17904	-4828.641	-4936.672	108.0307	0.7349051	1.386042	8.916944
17910	-4815.806	-4926.365	110.5592	0.6831468	1.387635	7.597907
17916	-4806.482	-4916.675	110.193	0.6008307	1.25698	7.894128
17922	-4821.653	-4933.192	111.5385	0.807279	1.196291	7.090482
17928	-4812.98	-4924.526	111.5458	0.7979153	1.198683	7.090482
17934	-4814.469	-4925.641	111.1721	0.8419661	1.332824	7.207328
17940	-4814.415	-4923.372	108.9576	0.6520703	1.332824	8.491522
17946	-4808.011	-4917.729	109.7182	0.705476	1.198506	8.118264
17952	-4813.279	-4924.937	111.6585	0.7261557	1.259146	7.040625
17958	-4811.37	-4922.632	111.2617	0.7429765	1.259146	7.244893
17964	-4814.769	-4924.882	110.1135	0.745562	1.110687	7.92811
17970	-4811.476	-4923.579	112.1032	0.7494078	1.16227	6.833655
17976	-4805.012	-4915.498	110.4867	0.7131196	1.266306	7.673044
17982	-4791.649	-4902.641	110.9919	0.8228219	1.441701	7.268792
17988	-4795.29	-4907.097	111.8068	0.7648254	1.441701	6.861483
17994	-4793.583	-4905.63	112.0467	0.7347969	1.184304	6.861483
18000	-4800.648	-4912.787	112.1393	0.6422094	1.184304	6.861483
18006	-4821.94	-4932.56	110.62	0.8537997	1.299003	7.511906
18012	-4815.346	-4926.101	110.7546	0.7192353	1.299003	7.511906
18018	-4811.408	-4921.327	109.9185	0.7478444	1.302486	7.942029
18024	-4803.609	-4915.234	111.6254	0.7209284	1.200752	7.088113
18030	-4798.353	-4909.886	111.5334	0.8128943	1.200752	7.088113
18036	-4797.995	-4909.446	111.4508	0.7018312	1.439363	7.088113
18042	-4799.264	-4911.329	112.0642	0.82916	1.128757	6.827982
18048	-4804.162	-4916.208	112.046	0.8503826	1.128757	6.826337
18054	-4828.911	-4938.654	109.7423	0.8436248	1.194197	8.033804
18060	-4817.707	-4928.33	110.6234	0.8232929	1.235905	7.554672
18066	-4816.113	-4925.662	109.549	0.6702083	1.362107	8.154847
18072	-4815.26	-4927.15	111.8899	0.7281939	1.463843	6.827439
18078	-4805.872	-4916.551	110.6783	0.8151301	1.463843	7.432208
18084	-4800.885	-4912.235	111.3499	0.8002805	1.495311	7.066991
18090	-4795.595	-4907.021	111.4262	0.7884021	1.385929	7.076889
18096	-4797.431	-4908.964	111.5334	0.7006645	1.361256	7.076889
18102	-4828.165	-4939.066	110.9009	0.8118408	1.088357	7.482769
18108	-4814.001	-4924.555	110.5541	0.835878	1.476131	7.482769
18114	-4820.867	-4931.489	110.6219	0.7680072	1.476131	7.482769
18120	-4807.62	-4919.54	111.92	0.7066771	1.345679	6.872083
18126	-4800.69	-4912.192	111.502	0.8189734	1.481551	6.980532
18132	-4799.57	-4911.174	111.6038	0.7972505	1.376436	6.980532
18138	-4807.721	-4918.956	111.2348	0.6698151	1.262803	7.296995
18144	-4804.178	-4915.275	111.0964	0.9061632	1.150021	7.296995
18150	-4810.135	-4922.513	112.3778	0.7194497	1.248282	6.661178
18156	-4812.91	-4923.837	110.9262	0.723074	1.336819	7.401418
18162	-4809.948	-4920.899	110.9502	0.7026268	1.332382	7.401418
18168	-4809.491	-4919.632	110.1411	0.7198719	1.332382	7.825214
18174	-4825.867	-4937.832	111.9643	0.8088203	1.182135	6.867039
18180	-4833.153	-4944.336	111.1827	0.7229631	1.40737	7.234014
18186	-4813.129	-4924.216	111.0863	0.8194559	1.40737	7.234014
18192	-4809.078	-4919.965	110.8877	0.7939892	1.40737	7.354248
18198	-4812.438	-4923.817	111.3786	0.8063481	1.167739	7.190515
18204	-4814.725	-4925.178	110.4532	0.7446946	1.445532	7.597901
18210	-4816.048	-4927.24	111.1915	0.6289304	1.333973	7.31084
18216	-4819.914	-4929.645	109.7314	0.6668513	1.333973	8.071419
18222	-4813.52	-4923.812	110.2923	0.7505238	1.2831	7.749512
18228	-4813.096	-4923.389	110.2923	0.7505238	1.2831	7.749512
18234	-4807.351	-4917.63	110.2789	0.7505238	1.299421	7.749512
18240	-4816.757	-4927.461	110.7042	0.8058694	1.433146	7.435717
18246	-4819.977	-4930.273	110.2964	0.8058694	1.300286	7.710185
18252	-4837.571	-4949.724	112.1537	1.047911	1.450679	6.517383
18258	-4816.537	-4929.331	112.7936	0.8497433	1.150727	6.411611
18264	-4812.397	-4924.139	111.742	0.8749829	1.518527	6.806285
18270	-4813.845	-4925.902	112.0576	0.7206913	1.233078	6.840409
18276	-4810.302	-4921.043	110.7416	0.7780726	1.098214	7.581264
18282	-4818.68	-4930.276	111.5961	0.8125528	1.250608	7.031572
18288	-4807.621	-4919.324	111.703	0.6706313	1.292598	7.031572
18294	-4812.997	-4924.76	111.7636	0.6794445	1.233	7.02108
18300	-4809.515	-4921.989	112.4739	0.6950781	1.212772	6.638859
18306	-4832.75	-4943.474	110.7239	0.8954819	1.320915	7.424317
18312	-4824.915	-4936.578	111.663	0.7848837	1.320915	6.979168
18318	-4818.414	-4930.642	112.2273	0.692438	1.493495	6.652636
18324	-4813.439	-4925.868	112.4294	0.6466359	1.388399	6.611196
18330	-4808.212	-4919.736	111.5235	0.7750809	1.25835	7.087274
18336	-4804.491	-4915.96	111.4692	0.7750809	1.324257	7.087274
18342	-4814.031	-4925.513	111.4821	0.8106306	1.265389	7.087274
18348	-4812.254	-4923.862	111.6083	0.6844185	1.265389	7.087274
18354	-4808.97	-4919.95	110.98	0.8088419	1.378591	7.308772
18360	-4808.661	-4919.726	111.0647	0.8347172	1.62596	7.151782
18366	-4801.873	-4912.834	110.9615	0.8638007	1.463166	7.254445
18372	-4815.098	-4925.642	110.5436	0.7994421	1.431378	7.525917
18378	-4802.513	-4915.148	112.6351	0.8412851	1.41289	6.384082
18384	-4817.735	-4930.564	112.8291	0.7692344	1.218677	6.40358
18390	-4802.558	-4914.984	112.426	0.7874078	1.153066	6.643252
18396	-4809.575	-4921.477	111.902	0.8015611	1.153066	6.918474
18402	-4835.182	-4945.851	110.6695	0.9444772	1.643902	7.298498
18408	-4831.711	-4943.797	112.0863	0.8498226	1.640112	6.587457
18414	-4816.837	-4927.854	111.0166	0.7380531	1.285018	7.367541
18420	-4814.642	-4924.817	110.1756	0.7869746	1.289008	7.789782
18426	-4814.793	-4924.863	110.0705	0.6754372	1.289008	7.905487
18432	-4815.946	-4927.518	111.5725	0.7419783	1.509902	6.972746
18438	-4815.96	-4927.834	111.8735	0.7419783	1.13903	6.972746
18444	-4811.731	-4924.028	112.2969	0.8780366	1.245788	6.620322
18450	-4801.407	-4914.102	112.6947	0.8780366	1.245788	6.40489
18456	-4806.43	-4918.047	111.6169	0.7984969	1.270425	7.018999
18462	-4815.403	-4927.084	111.6807	0.7939414	1.315432	6.96716
18468	-4812.914	-4924.747	111.833	0.6983709	1.246928	6.96716
18474	-4810.033	-4920.888	110.8546	0.7670537	1.061971	7.544945
18480	-4817.31	-4928.662	111.3521	0.7778854	1.379512	7.125108
18486	-4815.412	-4925.944	110.5319	0.7914689	1.183263	7.645085
18492	-4805.938	-4916.197	110.2589	0.7536619	1.183263	7.811227
18498	-4806.684	-4917.078	110.3946	0.7536619	1.314542	7.679371
18504	-4838.462	-4951.31	112.848	0.7150825	1.417435	6.335109
18510	-4821.159	-4932.558	111.3996	0.7160646	1.251176	7.188888
18516	-4809.023	-4920.46	111.437	0.746063	1.173237	7.188888
18522	-4816.802	-4928.7	111.8973	0.7577535	1.149544	6.9463
18528	-4820.655	-4932.124	111.4687	0.7577535	1.110664	7.195997
18534	-4807.661	-4918.979	111.3182	0.725968	1.188499	7.256248
18540	-4815.709	-4926.37	110.6606	0.7187499	1.221736	7.597206
18546	-4802.672	-4913.004	110.3313	0.7123017	1.280216	7.750377
18552	-4839.272	-4949.886	110.6137	0.788072	1.733309	7.38021
18558	-4839.389	-4949.286	109.8974	0.7193606	1.733309	7.800416
18564	-4816.705	-4928.142	111.4362	0.6433906	1.31322	7.180636
18570	-4807.388	-4918.757	111.3688	0.7077604	1.218082	7.225084
18576	-4806.863	-4918.039	111.1756	0.6734889	1.34984	7.288621
18582	-4802.12	-4913.353	111.2332	0.6734889	1.278951	7.288621
18588	-4804.121	-4915.422	111.3012	0.6617847	1.204692	7.29226
18594	-4800.529	-4911.807	111.2775	0.7098356	1.176967	7.29226
18600	-4804.412	-4916.166	111.7537	0.6703139	1.455072	6.935646
18606	-4828.858	-4940.827	111.9689	0.7690362	1.402995	6.787756
18612	-4823.206	-4934.617	111.4118	0.7935514	1.216816	7.156416
18618	-4826.361	-4938.181	111.8198	0.6795429	1.212259	7.000369
18624	-4814.912	-4926.747	111.8348	0.6068597	1.107148	7.082028
18630	-4812.457	-4924.369	111.9118	0.63294	1.00001	7.082028
18636	-4802.689	-4914.472	111.7833	0.7400831	1.311285	6.942697
18642	-4806.07	-4918.05	111.9801	0.7400831	1.080244	6.945631
18648	-4815.424	-4927.616	112.192	0.8204199	1.361428	6.657023
18654	-4823.168	-4935.915	112.7468	0.8345235	1.131253	6.454783
18660	-4818.002	-4929.895	111.8936	0.7835542	1.131253	6.943346
18666	-4824.871	-4936.594	111.7227	0.747136	1.376773	6.943346
18672	-4813.542	-4925.73	112.1884	0.787588	1.272647	6.715668
18678	-4814.018	-4925.938	111.9201	0.702605	1.173179	6.952366
18684	-4809.032	-4921.025	111.9936	0.8860274	1.150168	6.824928
18690	-4807.066	-4919.509	112.4427	0.8168833	1.077338	6.655982
18696	-4804.7	-4915.297	110.5967	0.7762886	1.15132	7.633743
18702	-4823.762	-4934.43	110.6673	0.6957829	1.465848	7.501276
18708	-4810.684	-4921.403	110.7198	0.6432379	1.465848	7.501276
18714	-4835.534	-4947.933	112.3992	0.845866	1.212129	6.597968
18720	-4818.465	-4930.364	111.8993	0.6938278	1.36486	6.881959
18726	-4816.637	-4928.032	111.3949	0.7734972	1.163608	7.201385
18732	-4814.227	-4926.377	112.1501	0.7823874	1.104522	6.818912
18738	-4814.197	-4925.05	110.8531	0.6481205	1.558711	7.390927
18744	-4818.061	-4929.103	111.0418	0.7676187	1.348674	7.310442
18750	-4819.648	-4930.239	110.5914	0.7547378	1.381605	7.544819
18756	-4822.668	-4933.762	111.0936	0.7445004	1.318337	7.308097
18762	-4828.009	-4939.158	111.1487	0.7175338	1.402274	7.257353
18768	-4825.797	-4937.082	111.2858	0.6904735	1.265399	7.257353
18774	-4818.818	-4929.378	110.5595	0.8192714	1.045053	7.683631
18780	-4811.169	-4922.358	111.1889	0.7091718	1.321219	7.274666
18786	-4819.757	-4930.051	110.2943	0.6606092	1.321219	7.77981
18792	-4814.299	-4925.09	110.7915	0.7393348	1.290979	7.484859
18798	-4813.138	-4925.317	112.1789	0.8610063	1.290979	6.672923
18804	-4813.41	-4923.865	110.4552	0.7080558	1.290979	7.681635
18810	-4806.377	-4916.97	110.5933	0.7557153	1.236382	7.606728
18816	-4813.643	-4923.919	110.2756	0.7272907	1.229841	7.794805
18822	-4814.08	-4926.088	112.0074	0.7980687	1.234612	6.825029
18828	-4815.23	-4927.421	112.1905	0.7577144	1.266124	6.733636
18834	-4814.011	-4925.133	111.1218	0.7442929	1.40247	7.25731
18840	-4817.747	-4929.595	111.8479	0.869781	1.173097	6.901237
18846	-4819.23	-4931.179	111.9496	0.7568058	1.475575	6.775076
18852	-4816.013	-4926.514	110.5004	0.7321881	1.244606	7.665273
18858	-4807.885	-4919.265	111.3801	0.7322652	1.269109	7.182548
18864	-4809.802	-4921.601	111.7994	0.6770114	1.332857	6.958572
18870	-4809.057	-4920.852	111.7955	0.6891786	1.505689	6.882723
18876	-4811.13	-4922.67	111.5399	0.7962378	1.326379	7.036948
18882	-4799.894	-4911.615	111.721	0.6699622	1.324278	7.008321
18888	-4805.033	-4916.832	111.7988	0.7084403	1.324278	6.945697
18894	-4790.612	-4902.146	111.5347	0.7084403	1.376156	7.065687
18900	-4810.215	-4922.757	112.5425	0.7690139	1.376156	6.488889
18906	-4802.868	-4913.249	110.3811	0.6666612	1.305535	7.736992
18912	-4805.077	-4916.846	111.7687	0.8213245	1.458841	6.844643
18918	-4803.335	-4916.356	113.0204	0.7560147	1.398783	6.227056
18924	-4808.911	-4919.706	110.7957	0.8145786	1.363001	7.411161
18930	-4803.513	-4914.854	111.3404	0.8192855	1.225495	7.176963
18936	-4805.723	-4916.725	111.0018	0.6938896	1.352842	7.36966
18942	-4810.926	-4921.648	110.7223	0.6938896	1.395575	7.501482
18948	-4806.642	-4917.685	111.0435	0.686117	1.290598	7.378465
18954	-4802.8	-4913.082	110.2824	0.6367059	1.301291	7.807612
18960	-4808.131	-4918.932	110.8011	0.781312	1.132172	7.530919
18966	-4814.901	-4926.001	111.0992	0.6699613	1.359291	7.327491
18972	-4813.954	-4925.631	111.677	0.7990557	1.392834	6.933243
18978	-4805.211	-4916.247	111.0358	0.6989899	1.219438	7.407877
18984	-4807.178	-4918.208	111.03	0.7344055	1.185354	7.407877
18990	-4807.662	-4918.503	110.8411	0.7881484	1.217201	7.465487
18996	-4802.399	-4913.158	110.7591	0.7733646	1.333388	7.465487
19002	-4816.023	-4927.018	110.995	0.6889391	1.348163	7.377977
19008	-4801.287	-4912.209	110.9222	0.7616825	1.348163	7.377977
19014	-4804.247	-4915.956	111.7093	0.7135199	1.155476	7.068475
19020	-4805.932	-4916.818	110.8854	0.7135199	1.285819	7.450683
19026	-4809.77	-4921.606	111.8354	0.709508	1.229983	6.967646
19032	-4807.569	-4918.949	111.38	0.7033191	1.218531	7.221232
19038	-4799.252	-4911.218	111.9662	0.7259228	1.266872	6.871502
19044	-4794.905	-4907.135	112.23	0.7214804	1.297576	6.71778
19050	-4799.097	-4910.983	111.8857	0.7432861	1.291789	6.89437
19056	-4795.481	-4906.003	110.5222	0.7244802	1.291789	7.636658
19062	-4796.865	-4907.555	110.6898	0.7244802	1.100194	7.636658
19068	-4808.807	-4919.813	111.0066	0.7836398	1.06165	7.454799
19074	-4794.167	-4903.745	109.5784	0.7784248	1.263885	8.124136
19080	-4791.507	-4902.921	111.414	0.8354455	1.2148	7.133656
19086	-4794.602	-4907.389	112.7867	0.743819	1.440271	6.343315
19092	-4804.013	-4915.186	111.1725	0.6723284	1.169	7.372479
19098	-4799.347	-4910.241	110.8937	0.6402106	1.301732	7.478494
19104	-4808.496	-4921.23	112.7336	0.7068675	1.268785	6.466099
19110	-4808.641	-4920.755	112.1145	0.8784787	1.349262	6.672766
19116	-4801.847	-4913.035	111.1873	0.7035354	1.196653	7.334775
19122	-4801.343	-4913.205	111.8616	0.8993604	1.380026	6.784965
19128	-4808.259	-4919.465	111.2062	0.7517517	1.338884	7.234894
19134	-4809.919	-4921.214	111.2953	0.7891882	1.187862	7.234894
19140	-4811.035	-4922.147	111.1123	0.7622702	1.344609	7.277198
19146	-4801.332	-4913.034	111.7018	0.654731	1.179439	7.092651
19152	-4798.997	-4911.078	112.0812	0.6872259	1.241475	6.841879
19158	-4800.577	-4910.494	109.9178	0.6995103	1.123689	8.050717
19164	-4794.482	-4906.395	111.9136	0.9040311	1.355581	6.764766
19170	-4791.932	-4903.446	111.5131	0.7080193	1.355581	7.086231
19176	-4797.384	-4908.715	111.331	0.7910425	1.484901	7.086231
19182	-4799.04	-4910.23	111.19	0.8270719	1.257319	7.239097
19188	-4809.052	-4919.561	110.5088	0.8122254	1.257319	7.612219
19194	-4808.578	-4919.242	110.6641	0.7655293	1.133137	7.612219
19152	-4843.176	-4955.8	112.6238	0.8327039	1.402821	6.399041
19200	-4810.36	-4920.92	110.5598	0.7085519	1.321133	7.612219
19206	-4800.475	-4911.167	110.6915	0.67405	1.419913	7.518584
19158	-4840.701	-4950.349	109.6484	0.6980579	1.116779	8.198378
19212	-4800.107	-4910.828	110.7206	0.6826886	1.371209	7.518584
19164	-4821.033	-4933.538	112.5049	0.7035546	1.350798	6.55555
19218	-4806.639	-4917.077	110.4381	0.6927787	1.366766	7.666285
19170	-4813.095	-4926.031	112.936	0.8689621	1.476564	6.179407
19224	-4802.834	-4913.513	110.6785	0.6927787	1.139225	7.64047
19230	-4808.006	-4919.107	111.1013	0.6568076	1.229655	7.390665
19176	-4803.133	-4914.529	111.3966	0.7537357	1.190936	7.198108
19236	-4801.607	-4913.428	111.8214	0.7126164	1.153169	7.009742
19182	-4808.221	-4919.562	111.3411	0.7295081	1.284624	7.198108
19242	-4809.419	-4921.738	112.3192	0.7462631	1.301737	6.654352
19188	-4826.378	-4937.755	111.3768	0.6937978	1.284624	7.198108
19248	-4808.602	-4919.644	111.0426	0.8060471	1.301737	7.309695
